Name,# Sequences,Description
382,4,3 reads from C_rodentium_TCS10 (reversed).fasta mapped to 382 using Bowtie2
382,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 382 using Bowtie2
382,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 382 using Bowtie2
382,2,1 read from E_tarda_TCS5 (reversed).fasta mapped to 382 using Bowtie2
382,3,2 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 382 using Bowtie2
382,2,1 read from K_pneumonia_TCS5.fasta mapped to 382 using Bowtie2
382,2,1 read from K_pneumonia_TCS9 (reversed).fasta mapped to 382 using Bowtie2
382,2,1 read from L_gasseri_TCS1.fasta mapped to 382 using Bowtie2
382,2,1 read from L_plantarum_TCS2.fasta mapped to 382 using Bowtie2
382,4,3 reads from pCR15  PCR Product.fasta mapped to 382 using Bowtie2
382,2,1 read from pCR16  PCR Product.fasta mapped to 382 using Bowtie2
382,2,1 read from pCR17 PCR Product.fasta mapped to 382 using Bowtie2
382,4,3 reads from pCR18  PCR Product.fasta mapped to 382 using Bowtie2
382,7,6 reads from pCR21 PCR Product.fasta mapped to 382 using Bowtie2
382,2,1 read from pCR22  PCR Product.fasta mapped to 382 using Bowtie2
382,3,2 reads from pCR23  PCR Product.fasta mapped to 382 using Bowtie2
382,2,1 read from pCR24 PCR Product.fasta mapped to 382 using Bowtie2
382,3,2 reads from V_cholera_TCS4.fasta mapped to 382 using Bowtie2
382,2,1 read from Y_enterocolitica_TCS1 (reversed).fasta mapped to 382 using Bowtie2
383,38,37 reads from K_pneumonia_TCS4.fasta mapped to 383 using Bowtie2
383,2,1 read from pCR15  PCR Product.fasta mapped to 383 using Bowtie2
384,52,51 reads from C_rodentium_TCS1.fasta mapped to 384 using Bowtie2
385,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 385 using Bowtie2
386,50,49 reads from C_rodentium_TCS10 (reversed).fasta mapped to 386 using Bowtie2
386,2,1 read from E_tarda_TCS7.fasta mapped to 386 using Bowtie2
386,2,1 read from K_pneumoniae_TCS10.fasta mapped to 386 using Bowtie2
386,2,1 read from pCR15  PCR Product.fasta mapped to 386 using Bowtie2
386,2,1 read from pCR17 PCR Product.fasta mapped to 386 using Bowtie2
386,2,1 read from pCR18  PCR Product.fasta mapped to 386 using Bowtie2
386,2,1 read from pCR21 PCR Product.fasta mapped to 386 using Bowtie2
386,2,1 read from S_enterica_TCS3.fasta mapped to 386 using Bowtie2
387,44,43 reads from C_rodentium_TCS7 (reversed).fasta mapped to 387 using Bowtie2
387,2,1 read from pCR23  PCR Product.fasta mapped to 387 using Bowtie2
388,18,17 reads from B_producta_TCS6.fasta mapped to 388 using Bowtie2
389,2,1 read from pCR15  PCR Product.fasta mapped to 389 using Bowtie2
389,2,1 read from pCR18  PCR Product.fasta mapped to 389 using Bowtie2
389,2,1 read from S_enterica_TCS4.fasta mapped to 389 using Bowtie2
389,28,27 reads from Y_enterocolitica_TCS3.fasta mapped to 389 using Bowtie2
390,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 390 using Bowtie2
390,38,37 reads from K_pneumoniae_TCS10.fasta mapped to 390 using Bowtie2
390,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 390 using Bowtie2
391,3,2 reads from C_rodentium_TCS9 (reversed).fasta mapped to 391 using Bowtie2
391,48,47 reads from E_tarda_TCS5 (reversed).fasta mapped to 391 using Bowtie2
392,57,56 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 392 using Bowtie2
392,2,1 read from pCR15  PCR Product.fasta mapped to 392 using Bowtie2
392,2,1 read from pCR18  PCR Product.fasta mapped to 392 using Bowtie2
392,2,1 read from pCR21 PCR Product.fasta mapped to 392 using Bowtie2
393,5,4 reads from C_rodentium_TCS10 (reversed).fasta mapped to 393 using Bowtie2
393,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 393 using Bowtie2
393,30,29 reads from K_pneumoniae_TCS10.fasta mapped to 393 using Bowtie2
393,2,1 read from pCR18  PCR Product.fasta mapped to 393 using Bowtie2
394,2,1 read from B_producta_TCS1.fasta mapped to 394 using Bowtie2
395,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 395 using Bowtie2
395,50,49 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 395 using Bowtie2
395,2,1 read from pCR21 PCR Product.fasta mapped to 395 using Bowtie2
395,2,1 read from pCR24 PCR Product.fasta mapped to 395 using Bowtie2
396,28,27 reads from K_pneumonia_TCS5.fasta mapped to 396 using Bowtie2
396,2,1 read from pCR17 PCR Product.fasta mapped to 396 using Bowtie2
397,31,30 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 397 using Bowtie2
397,2,1 read from pCR23  PCR Product.fasta mapped to 397 using Bowtie2
397,2,1 read from pCR24 PCR Product.fasta mapped to 397 using Bowtie2
398,3,2 reads from E_faecalis_TCS3 (reversed).fasta mapped to 398 using Bowtie2
399,34,33 reads from C_rodentium_TCS6 (reversed).fasta mapped to 399 using Bowtie2
400,7,6 reads from L_plantarum_TCS2.fasta mapped to 400 using Bowtie2
401,4,3 reads from E_faecalis_TCS3 (reversed).fasta mapped to 401 using Bowtie2
402,42,41 reads from C_rodentium_TCS1.fasta mapped to 402 using Bowtie2
403,54,53 reads from C_rodentium_TCS3.fasta mapped to 403 using Bowtie2
403,2,1 read from pCR17 PCR Product.fasta mapped to 403 using Bowtie2
403,2,1 read from pCR23  PCR Product.fasta mapped to 403 using Bowtie2
404,11,10 reads from C_rodentium_TCS8.fasta mapped to 404 using Bowtie2
405,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 405 using Bowtie2
405,19,18 reads from K_pneumoniae_TCS10.fasta mapped to 405 using Bowtie2
406,41,40 reads from K_pneumonia_TCS8 (reversed).fasta mapped to 406 using Bowtie2
407,25,24 reads from C_rodentium_TCS10 (reversed).fasta mapped to 407 using Bowtie2
407,2,1 read from K_pneumoniae_TCS10.fasta mapped to 407 using Bowtie2
407,2,1 read from pCR15  PCR Product.fasta mapped to 407 using Bowtie2
407,2,1 read from pCR17 PCR Product.fasta mapped to 407 using Bowtie2
407,2,1 read from pCR23  PCR Product.fasta mapped to 407 using Bowtie2
408,9,8 reads from L_gasseri_TCS1.fasta mapped to 408 using Bowtie2
411,20,19 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 411 using Bowtie2
412,22,21 reads from E_tarda_TCS6.fasta mapped to 412 using Bowtie2
413,66,65 reads from C_rodentium_TCS6 (reversed).fasta mapped to 413 using Bowtie2
413,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 413 using Bowtie2
413,2,1 read from K_pneumoniae_TCS10.fasta mapped to 413 using Bowtie2
414,8,7 reads from K_pneumonia_TCS7.fasta mapped to 414 using Bowtie2
415,11,10 reads from B_producta_TCS16 (reversed).fasta mapped to 415 using Bowtie2
416,10,9 reads from Y_enterocolitica_TCS2.fasta mapped to 416 using Bowtie2
417,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 417 using Bowtie2
417,2,1 read from pCR16  PCR Product.fasta mapped to 417 using Bowtie2
417,2,1 read from pCR21 PCR Product.fasta mapped to 417 using Bowtie2
417,2,1 read from pCR23  PCR Product.fasta mapped to 417 using Bowtie2
418,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 418 using Bowtie2
418,29,28 reads from K_oxytoca_TCS1 (reversed).fasta mapped to 418 using Bowtie2
419,2,1 read from C_rodentium_TCS11 (reversed).fasta mapped to 419 using Bowtie2
420,14,13 reads from B_producta_TCS6.fasta mapped to 420 using Bowtie2
421,5,4 reads from C_rodentium_TCS10 (reversed).fasta mapped to 421 using Bowtie2
421,2,1 read from E_tarda_TCS5 (reversed).fasta mapped to 421 using Bowtie2
421,72,71 reads from K_pneumoniae_TCS10.fasta mapped to 421 using Bowtie2
421,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 421 using Bowtie2
422,7,6 reads from B_frag_TCS3.fasta mapped to 422 using Bowtie2
423,2,1 read from pCR21 PCR Product.fasta mapped to 423 using Bowtie2
423,20,19 reads from V_cholera_TCS4.fasta mapped to 423 using Bowtie2
424,2,1 read from C_rodentium_TCS4.fasta mapped to 424 using Bowtie2
424,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 424 using Bowtie2
424,2,1 read from C_rodentium_TCS8.fasta mapped to 424 using Bowtie2
424,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 424 using Bowtie2
424,2,1 read from E_tarda_TCS4 (reversed).fasta mapped to 424 using Bowtie2
424,2,1 read from E_tarda_TCS7.fasta mapped to 424 using Bowtie2
424,5,4 reads from pCR15  PCR Product.fasta mapped to 424 using Bowtie2
424,2,1 read from pCR16  PCR Product.fasta mapped to 424 using Bowtie2
424,3,2 reads from pCR18  PCR Product.fasta mapped to 424 using Bowtie2
424,4,3 reads from pCR21 PCR Product.fasta mapped to 424 using Bowtie2
424,2,1 read from pCR23  PCR Product.fasta mapped to 424 using Bowtie2
424,2,1 read from pCR24 PCR Product.fasta mapped to 424 using Bowtie2
425,6,5 reads from B_caccae_TCS5 (reversed).fasta mapped to 425 using Bowtie2
426,26,25 reads from C_rodentium_TCS9 (reversed).fasta mapped to 426 using Bowtie2
426,2,1 read from S_enterica_TCS4.fasta mapped to 426 using Bowtie2
427,5,4 reads from C_rodentium_TCS8.fasta mapped to 427 using Bowtie2
428,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 428 using Bowtie2
428,3,2 reads from L_gasseri_TCS1.fasta mapped to 428 using Bowtie2
429,2,1 read from B_frag_TCS3.fasta mapped to 429 using Bowtie2
430,26,25 reads from B_producta_TCS6.fasta mapped to 430 using Bowtie2
430,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 430 using Bowtie2
431,9,8 reads from B_frag_TCS3.fasta mapped to 431 using Bowtie2
432,3,2 reads from E_faecalis_TCS2 (reversed).fasta mapped to 432 using Bowtie2
433,23,22 reads from C_rodentium_TCS6 (reversed).fasta mapped to 433 using Bowtie2
434,31,30 reads from E_tarda_TCS7.fasta mapped to 434 using Bowtie2
434,2,1 read from S_enterica_TCS3.fasta mapped to 434 using Bowtie2
435,9,8 reads from E_tarda_TCS2 (reversed).fasta mapped to 435 using Bowtie2
436,31,30 reads from C_rodentium_TCS10 (reversed).fasta mapped to 436 using Bowtie2
436,2,1 read from pCR24 PCR Product.fasta mapped to 436 using Bowtie2
437,12,11 reads from E_tarda_TCS4 (reversed).fasta mapped to 437 using Bowtie2
438,19,18 reads from E_tarda_TCS6.fasta mapped to 438 using Bowtie2
439,3,2 reads from C_rodentium_TCS10 (reversed).fasta mapped to 439 using Bowtie2
439,21,20 reads from K_pneumoniae_TCS10.fasta mapped to 439 using Bowtie2
440,36,35 reads from E_tarda_TCS7.fasta mapped to 440 using Bowtie2
440,2,1 read from pCR23  PCR Product.fasta mapped to 440 using Bowtie2
441,2,1 read from C_rodentium_TCS6 (reversed).fasta mapped to 441 using Bowtie2
441,20,19 reads from C_rodentium_TCS7 (reversed).fasta mapped to 441 using Bowtie2
442,36,35 reads from E_tarda_TCS7.fasta mapped to 442 using Bowtie2
443,3,2 reads from C_rodentium_TCS10 (reversed).fasta mapped to 443 using Bowtie2
443,42,41 reads from K_pneumoniae_TCS10.fasta mapped to 443 using Bowtie2
444,8,7 reads from L_gasseri_TCS1.fasta mapped to 444 using Bowtie2
445,13,12 reads from R_gnavus_TCS5 (reversed).fasta mapped to 445 using Bowtie2
446,8,7 reads from E_faecalis_TCS2 (reversed).fasta mapped to 446 using Bowtie2
447,17,16 reads from B_producta_TCS6.fasta mapped to 447 using Bowtie2
447,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 447 using Bowtie2
447,2,1 read from K_pneumoniae_TCS10.fasta mapped to 447 using Bowtie2
448,4,3 reads from E_faecalis_TCS2 (reversed).fasta mapped to 448 using Bowtie2
450,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 450 using Bowtie2
450,2,1 read from pCR16  PCR Product.fasta mapped to 450 using Bowtie2
451,25,24 reads from V_cholera_TCS4.fasta mapped to 451 using Bowtie2
452,18,17 reads from C_rodentium_TCS1.fasta mapped to 452 using Bowtie2
453,2,1 read from pCR15  PCR Product.fasta mapped to 453 using Bowtie2
453,3,2 reads from pCR16  PCR Product.fasta mapped to 453 using Bowtie2
453,2,1 read from pCR17 PCR Product.fasta mapped to 453 using Bowtie2
453,3,2 reads from pCR21 PCR Product.fasta mapped to 453 using Bowtie2
454,10,9 reads from E_faecalis_TCS2 (reversed).fasta mapped to 454 using Bowtie2
455,46,45 reads from C_rodentium_TCS6 (reversed).fasta mapped to 455 using Bowtie2
455,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 455 using Bowtie2
455,2,1 read from pCR15  PCR Product.fasta mapped to 455 using Bowtie2
455,2,1 read from V_cholera_TCS4.fasta mapped to 455 using Bowtie2
456,25,24 reads from C_rodentium_TCS10 (reversed).fasta mapped to 456 using Bowtie2
456,2,1 read from pCR22  PCR Product.fasta mapped to 456 using Bowtie2
458,11,10 reads from C_rodentium_TCS2 (reversed).fasta mapped to 458 using Bowtie2
458,2,1 read from C_rodentium_TCS8.fasta mapped to 458 using Bowtie2
459,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 459 using Bowtie2
459,13,12 reads from C_rodentium_TCS10 (reversed).fasta mapped to 459 using Bowtie2
459,2,1 read from pCR17 PCR Product.fasta mapped to 459 using Bowtie2
459,2,1 read from pCR23  PCR Product.fasta mapped to 459 using Bowtie2
460,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 460 using Bowtie2
460,17,16 reads from E_tarda_TCS5 (reversed).fasta mapped to 460 using Bowtie2
460,2,1 read from E_tarda_TCS7.fasta mapped to 460 using Bowtie2
461,2,1 read from E_tarda_TCS7.fasta mapped to 461 using Bowtie2
461,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 461 using Bowtie2
461,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 461 using Bowtie2
461,2,1 read from K_pneumonia_TCS7.fasta mapped to 461 using Bowtie2
461,2,1 read from pCR16  PCR Product.fasta mapped to 461 using Bowtie2
462,21,20 reads from C_rodentium_TCS6 (reversed).fasta mapped to 462 using Bowtie2
462,2,1 read from V_cholera_TCS2 (reversed).fasta mapped to 462 using Bowtie2
464,25,24 reads from E_tarda_TCS6.fasta mapped to 464 using Bowtie2
464,2,1 read from pCR23  PCR Product.fasta mapped to 464 using Bowtie2
466,2,1 read from B_producta_TCS1.fasta mapped to 466 using Bowtie2
467,11,10 reads from E_tarda_TCS7.fasta mapped to 467 using Bowtie2
468,6,5 reads from L_gasseri_TCS1.fasta mapped to 468 using Bowtie2
470,34,33 reads from C_rodentium_TCS6 (reversed).fasta mapped to 470 using Bowtie2
470,2,1 read from C_rodentium_TCS8.fasta mapped to 470 using Bowtie2
471,3,2 reads from E_faecalis_TCS2 (reversed).fasta mapped to 471 using Bowtie2
472,16,15 reads from E_tarda_TCS6.fasta mapped to 472 using Bowtie2
473,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 473 using Bowtie2
473,6,5 reads from K_pneumonia_TCS5.fasta mapped to 473 using Bowtie2
474,2,1 read from E_tarda_TCS7.fasta mapped to 474 using Bowtie2
474,19,18 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 474 using Bowtie2
474,2,1 read from pCR15  PCR Product.fasta mapped to 474 using Bowtie2
475,19,18 reads from C_rodentium_TCS2 (reversed).fasta mapped to 475 using Bowtie2
475,2,1 read from pCR21 PCR Product.fasta mapped to 475 using Bowtie2
476,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 476 using Bowtie2
477,23,22 reads from C_rodentium_TCS9 (reversed).fasta mapped to 477 using Bowtie2
477,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 477 using Bowtie2
477,2,1 read from pCR16  PCR Product.fasta mapped to 477 using Bowtie2
478,10,9 reads from C_rodentium_TCS2 (reversed).fasta mapped to 478 using Bowtie2
479,2,1 read from pCR22  PCR Product.fasta mapped to 479 using Bowtie2
479,24,23 reads from V_cholera_TCS4.fasta mapped to 479 using Bowtie2
480,2,1 read from E_tarda_TCS6.fasta mapped to 480 using Bowtie2
480,18,17 reads from R_gnavus_TCS5 (reversed).fasta mapped to 480 using Bowtie2
481,10,9 reads from B_caccae_TCS5 (reversed).fasta mapped to 481 using Bowtie2
482,20,19 reads from C_rodentium_TCS10 (reversed).fasta mapped to 482 using Bowtie2
482,2,1 read from E_tarda_TCS2 (reversed).fasta mapped to 482 using Bowtie2
482,2,1 read from S_enterica_TCS3.fasta mapped to 482 using Bowtie2
483,7,6 reads from L_gasseri_TCS1.fasta mapped to 483 using Bowtie2
484,7,6 reads from L_gasseri_TCS1.fasta mapped to 484 using Bowtie2
485,6,5 reads from E_faecalis_TCS2 (reversed).fasta mapped to 485 using Bowtie2
486,2,1 read from C_rodentium_TCS6 (reversed).fasta mapped to 486 using Bowtie2
486,26,25 reads from C_rodentium_TCS9 (reversed).fasta mapped to 486 using Bowtie2
487,8,7 reads from K_pneumonia_TCS7.fasta mapped to 487 using Bowtie2
488,2,1 read from E_tarda_TCS6.fasta mapped to 488 using Bowtie2
488,58,57 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 488 using Bowtie2
488,2,1 read from pCR21 PCR Product.fasta mapped to 488 using Bowtie2
488,2,1 read from S_enterica_TCS4.fasta mapped to 488 using Bowtie2
489,22,21 reads from Y_enterocolitica_TCS1 (reversed).fasta mapped to 489 using Bowtie2
490,7,6 reads from B_producta_TCS13 (reversed).fasta mapped to 490 using Bowtie2
491,6,5 reads from L_gasseri_TCS1.fasta mapped to 491 using Bowtie2
492,12,11 reads from B_theta_TCS2.fasta mapped to 492 using Bowtie2
492,2,1 read from pCR17 PCR Product.fasta mapped to 492 using Bowtie2
493,24,23 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 493 using Bowtie2
493,2,1 read from pCR24 PCR Product.fasta mapped to 493 using Bowtie2
494,33,32 reads from C_rodentium_TCS7 (reversed).fasta mapped to 494 using Bowtie2
495,19,18 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 495 using Bowtie2
496,8,7 reads from B_producta_TCS6.fasta mapped to 496 using Bowtie2
497,40,39 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 497 using Bowtie2
497,2,1 read from pCR15  PCR Product.fasta mapped to 497 using Bowtie2
497,2,1 read from pCR23  PCR Product.fasta mapped to 497 using Bowtie2
498,44,43 reads from E_tarda_TCS6.fasta mapped to 498 using Bowtie2
498,2,1 read from pCR18  PCR Product.fasta mapped to 498 using Bowtie2
499,3,2 reads from E_faecalis_TCS3 (reversed).fasta mapped to 499 using Bowtie2
500,4,3 reads from E_faecalis_TCS3 (reversed).fasta mapped to 500 using Bowtie2
501,14,13 reads from R_gnavus_TCS3 (reversed).fasta mapped to 501 using Bowtie2
503,9,8 reads from C_rodentium_TCS9 (reversed).fasta mapped to 503 using Bowtie2
504,14,13 reads from E_tarda_TCS2 (reversed).fasta mapped to 504 using Bowtie2
505,4,3 reads from B_producta_TCS13 (reversed).fasta mapped to 505 using Bowtie2
506,20,19 reads from C_rodentium_TCS2 (reversed).fasta mapped to 506 using Bowtie2
508,24,23 reads from E_tarda_TCS6.fasta mapped to 508 using Bowtie2
509,24,23 reads from C_rodentium_TCS10 (reversed).fasta mapped to 509 using Bowtie2
509,2,1 read from K_pneumoniae_TCS10.fasta mapped to 509 using Bowtie2
510,50,49 reads from C_rodentium_TCS6 (reversed).fasta mapped to 510 using Bowtie2
510,2,1 read from K_pneumonia_TCS7.fasta mapped to 510 using Bowtie2
511,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 511 using Bowtie2
511,29,28 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 511 using Bowtie2
511,2,1 read from pCR16  PCR Product.fasta mapped to 511 using Bowtie2
512,10,9 reads from E_tarda_TCS7.fasta mapped to 512 using Bowtie2
513,25,24 reads from E_tarda_TCS7.fasta mapped to 513 using Bowtie2
513,2,1 read from pCR16  PCR Product.fasta mapped to 513 using Bowtie2
514,5,4 reads from E_tarda_TCS6.fasta mapped to 514 using Bowtie2
515,14,13 reads from R_gnavus_TCS3 (reversed).fasta mapped to 515 using Bowtie2
517,28,27 reads from C_rodentium_TCS9 (reversed).fasta mapped to 517 using Bowtie2
517,2,1 read from pCR16  PCR Product.fasta mapped to 517 using Bowtie2
517,2,1 read from pCR23  PCR Product.fasta mapped to 517 using Bowtie2
518,15,14 reads from E_faecalis_TCS2 (reversed).fasta mapped to 518 using Bowtie2
519,3,2 reads from C_rodentium_TCS10 (reversed).fasta mapped to 519 using Bowtie2
519,2,1 read from K_oxytoca_TCS1 (reversed).fasta mapped to 519 using Bowtie2
519,3,2 reads from Y_enterocolitica_TCS3.fasta mapped to 519 using Bowtie2
520,13,12 reads from C_rodentium_TCS1.fasta mapped to 520 using Bowtie2
521,4,3 reads from E_tarda_TCS4 (reversed).fasta mapped to 521 using Bowtie2
522,24,23 reads from E_tarda_TCS6.fasta mapped to 522 using Bowtie2
523,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 523 using Bowtie2
523,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 523 using Bowtie2
523,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 523 using Bowtie2
523,2,1 read from E_tarda_TCS6.fasta mapped to 523 using Bowtie2
523,3,2 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 523 using Bowtie2
523,2,1 read from K_pneumonia_TCS8 (reversed).fasta mapped to 523 using Bowtie2
523,3,2 reads from pCR15  PCR Product.fasta mapped to 523 using Bowtie2
523,2,1 read from pCR16  PCR Product.fasta mapped to 523 using Bowtie2
523,2,1 read from pCR17 PCR Product.fasta mapped to 523 using Bowtie2
524,9,8 reads from E_tarda_TCS7.fasta mapped to 524 using Bowtie2
525,17,16 reads from Y_enterocolitica_TCS5.fasta mapped to 525 using Bowtie2
526,7,6 reads from B_producta_TCS12.fasta mapped to 526 using Bowtie2
527,21,20 reads from K_pneumonia_TCS5.fasta mapped to 527 using Bowtie2
528,9,8 reads from B_theta_TCS2.fasta mapped to 528 using Bowtie2
530,6,5 reads from C_rodentium_TCS10 (reversed).fasta mapped to 530 using Bowtie2
530,23,22 reads from K_pneumoniae_TCS10.fasta mapped to 530 using Bowtie2
530,2,1 read from pCR16  PCR Product.fasta mapped to 530 using Bowtie2
531,6,5 reads from L_gasseri_TCS1.fasta mapped to 531 using Bowtie2
532,10,9 reads from C_rodentium_TCS8.fasta mapped to 532 using Bowtie2
532,2,1 read from pCR15  PCR Product.fasta mapped to 532 using Bowtie2
533,17,16 reads from C_rodentium_TCS6 (reversed).fasta mapped to 533 using Bowtie2
534,11,10 reads from E_tarda_TCS6.fasta mapped to 534 using Bowtie2
535,17,16 reads from E_tarda_TCS5 (reversed).fasta mapped to 535 using Bowtie2
535,2,1 read from pCR24 PCR Product.fasta mapped to 535 using Bowtie2
536,2,1 read from L_gasseri_TCS1.fasta mapped to 536 using Bowtie2
539,41,40 reads from C_rodentium_TCS7 (reversed).fasta mapped to 539 using Bowtie2
540,9,8 reads from C_rodentium_TCS2 (reversed).fasta mapped to 540 using Bowtie2
540,2,1 read from pCR24 PCR Product.fasta mapped to 540 using Bowtie2
541,5,4 reads from L_plantarum_TCS2.fasta mapped to 541 using Bowtie2
542,15,14 reads from C_rodentium_TCS10 (reversed).fasta mapped to 542 using Bowtie2
542,2,1 read from pCR21 PCR Product.fasta mapped to 542 using Bowtie2
543,2,1 read from B_frag_TCS3.fasta mapped to 543 using Bowtie2
543,2,1 read from C_rodentium_TCS7 (reversed).fasta mapped to 543 using Bowtie2
543,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 543 using Bowtie2
543,2,1 read from C_rodentium_TCS10 (reversed).fasta mapped to 543 using Bowtie2
543,4,3 reads from E_tarda_TCS7.fasta mapped to 543 using Bowtie2
543,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 543 using Bowtie2
543,2,1 read from pCR16  PCR Product.fasta mapped to 543 using Bowtie2
543,3,2 reads from pCR21 PCR Product.fasta mapped to 543 using Bowtie2
543,2,1 read from pCR22  PCR Product.fasta mapped to 543 using Bowtie2
543,2,1 read from Y_enterocolitica_TCS3.fasta mapped to 543 using Bowtie2
544,11,10 reads from K_pneumonia_TCS5.fasta mapped to 544 using Bowtie2
545,12,11 reads from E_tarda_TCS5 (reversed).fasta mapped to 545 using Bowtie2
548,2,1 read from C_rodentium_TCS2 (reversed).fasta mapped to 548 using Bowtie2
548,21,20 reads from C_rodentium_TCS10 (reversed).fasta mapped to 548 using Bowtie2
548,2,1 read from pCR16  PCR Product.fasta mapped to 548 using Bowtie2
548,2,1 read from pCR18  PCR Product.fasta mapped to 548 using Bowtie2
548,2,1 read from Y_enterocolitica_TCS3.fasta mapped to 548 using Bowtie2
549,8,7 reads from V_cholera_TCS4.fasta mapped to 549 using Bowtie2
550,10,9 reads from L_plantarum_TCS2.fasta mapped to 550 using Bowtie2
551,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 551 using Bowtie2
552,2,1 read from C_rodentium_TCS6 (reversed).fasta mapped to 552 using Bowtie2
552,9,8 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 552 using Bowtie2
553,20,19 reads from C_rodentium_TCS7 (reversed).fasta mapped to 553 using Bowtie2
556,4,3 reads from B_producta_TCS12.fasta mapped to 556 using Bowtie2
558,15,14 reads from K_pneumonia_TCS3 (reversed).fasta mapped to 558 using Bowtie2
559,8,7 reads from B_producta_TCS6.fasta mapped to 559 using Bowtie2
559,2,1 read from pCR24 PCR Product.fasta mapped to 559 using Bowtie2
561,2,1 read from B_frag_TCS2.fasta mapped to 561 using Bowtie2
561,4,3 reads from B_frag_TCS3.fasta mapped to 561 using Bowtie2
562,6,5 reads from B_producta_TCS6.fasta mapped to 562 using Bowtie2
563,2,1 read from E_tarda_TCS7.fasta mapped to 563 using Bowtie2
563,14,13 reads from Y_enterocolitica_TCS1 (reversed).fasta mapped to 563 using Bowtie2
564,3,2 reads from pCR18  PCR Product.fasta mapped to 564 using Bowtie2
565,11,10 reads from R_gnavus_TCS5 (reversed).fasta mapped to 565 using Bowtie2
566,2,1 read from pCR16  PCR Product.fasta mapped to 566 using Bowtie2
566,8,7 reads from Y_enterocolitica_TCS2.fasta mapped to 566 using Bowtie2
567,6,5 reads from B_producta_TCS6.fasta mapped to 567 using Bowtie2
568,3,2 reads from E_tarda_TCS6.fasta mapped to 568 using Bowtie2
569,37,36 reads from E_tarda_TCS7.fasta mapped to 569 using Bowtie2
569,2,1 read from pCR16  PCR Product.fasta mapped to 569 using Bowtie2
569,2,1 read from pCR23  PCR Product.fasta mapped to 569 using Bowtie2
570,8,7 reads from B_producta_TCS13 (reversed).fasta mapped to 570 using Bowtie2
571,4,3 reads from E_faecalis_TCS2 (reversed).fasta mapped to 571 using Bowtie2
571,2,1 read from K_pneumonia_TCS3 (reversed).fasta mapped to 571 using Bowtie2
573,2,1 read from C_rodentium_TCS9 (reversed).fasta mapped to 573 using Bowtie2
573,2,1 read from pCR24 PCR Product.fasta mapped to 573 using Bowtie2
574,2,1 read from E_faecalis_TCS2 (reversed).fasta mapped to 574 using Bowtie2
575,9,8 reads from K_pneumonia_TCS8 (reversed).fasta mapped to 575 using Bowtie2
576,2,1 read from E_faecalis_TCS3 (reversed).fasta mapped to 576 using Bowtie2
577,2,1 read from pCR18  PCR Product.fasta mapped to 577 using Bowtie2
577,10,9 reads from V_cholera_TCS2 (reversed).fasta mapped to 577 using Bowtie2
